0.082555,0.0018026,-0.0037408,0.0046327
0.00046919,0.08321,-0.0029578,-0.0023912
-0.003246,0.001907,-0.001981,-0.003864
0.0019206,0.00013958,-0.00025516,0.00067914
0.0033777,-0.0028169,-0.00039189,-0.0022767
-0.002723,0.0024691,-0.00069106,-0.0050048
-0.0010427,-0.00055272,-0.0047567,-0.0013308
-0.001168,0.00040619,0.00078815,0.00022236
0.00036479,-0.0023321,0.00036156,0.0035666
0.0008586,0.00029919,0.0033301,0.002513
-0.0011073,0.0029305,-0.0030708,-0.00024412
-0.0010317,0.00059215,-0.001421,-0.0019656
-0.0016094,-0.0042412,0.00096341,0.00062832
0.0016159,-0.0001265,0.0032162,-0.0010212
-0.0017682,-0.0018743,-0.0015106,0.00034679
-0.0022057,0.0021134,0.00093408,-0.0015717
0.00054831,0.0012985,0.00070485,0.0015724
0.0028755,0.0020766,0.00079618,0.0041038
-0.0038532,-0.00092873,0.0036653,0.0024058
-0.0016164,0.0034057,0.00387,-0.0018034
-0.00090944,0.0011669,-0.0013109,0.0017059
0.0011816,-0.0035797,0.00069038,0.0024791
0.00074641,-0.0017515,0.00047514,0.00020989
-0.00027804,0.0045437,0.0035773,-0.0020042
-0.00054084,0.0006452,0.0038437,-0.0002636
-0.0037385,-0.0040676,0.0020788,-0.00053331
0.00088664,0.00084765,-0.00074367,-0.00014941
-0.000448,0.00023478,-0.0033917,0.0015358
0.0012587,-3.4755e-05,-0.003879,0.0029146
0.0026578,-0.00059209,-0.0018128,0.0011601
0.0027966,-0.0049045,0.0037058,-0.0028066
0.0012699,0.004372,0.00060887,-0.00033488
0.00027197,-0.0046367,-0.0007858,0.00091767
0.00039352,0.00090931,-1.6501e-05,-0.00022968
-0.0038772,0.0016934,0.0025013,0.0016854
0.0047978,-0.0024431,0.00083907,0.0027409
0.0014872,-0.0023061,-0.000468,0.0038355
0.0022211,-0.0021291,-0.0051478,-0.0020586
0.0018953,0.00025104,-0.0053384,0.0030986
0.0051542,-0.0013149,0.0019804,0.0019601
0.0022865,0.0038141,-0.001256,-0.0030132
0.00031968,0.0051374,0.00019107,-0.0024958
0.0041459,0.00064466,0.0049421,-0.0023085
-0.00039521,0.0017305,-0.0020723,0.0031944
0.0027291,-0.0042942,-0.00074122,-0.00026142
0.00027216,-0.0037821,0.00080703,0.0011707
-0.00065336,0.0015568,-0.00079856,0.00048294
-0.0010046,-0.0039755,-0.0015552,-0.00065519
-0.0013515,0.0013023,0.0014582,-0.003875
-0.0023298,-0.00071211,0.0025539,-0.002837
0.00020628,-0.0010732,-0.0016865,-0.001188
-0.0012609,0.0015305,0.00016442,-0.0041182
0.0025841,-0.00027056,-0.001116,0.00066552
0.00010828,-0.00066505,-0.0001307,0.0032923
0.0029626,0.00064478,-0.0070783,-0.00054218
-0.00040952,-0.00010371,-0.00093672,-0.00014932
0.00075498,0.00045214,-0.0040524,-0.00031722
0.0012695,-0.00072753,-0.0038785,0.001838
-6.7066e-05,-0.0038383,0.0017514,0.0020709
0.0020811,-0.003301,0.0019732,0.0016799
0.0015878,-0.0022276,0.0012924,-0.0022723
0.0029533,0.002194,-0.0013146,9.066e-05
-0.0030007,0.00040959,0.0039196,-0.00056374
-0.002967,-0.0023193,0.0022823,0.0015927
-0.003928,0.00086847,-0.0034926,0.0025905
0.004686,-0.0021092,-0.00013312,-0.0011642
-0.0010183,0.0016647,0.0014892,-0.0032191
0.0026923,-0.00214,0.0014146,0.0013642
-0.00090897,0.0020348,0.0012113,-2.8269e-06
-0.0037507,-0.003964,0.079453,0.010871
-0.0044179,0.0026995,0.0021389,-0.00188
-0.00083852,6.8945e-05,-0.0028034,-0.0025367
0.00044607,-0.00045617,-0.00082809,-0.00032144
0.0014687,0.00041599,0.0014558,0.0022824
-0.00037569,0.0042347,-0.0024218,0.00036678
-0.0047246,-0.00048381,9.4831e-05,-0.00067052
-3.2268e-05,-0.00041471,-0.0046415,0.0040978
0.0011296,0.00026763,0.0021227,-0.0035518
0.0032822,0.0021296,0.00096412,0.0016766
-0.0017847,0.0010494,-0.00078384,0.00087922
-0.0027574,0.00426,-0.0027359,0.0008591
-0.00060339,-0.0045507,-0.0016565,-0.001994
0.0032702,-0.0046336,0.0021935,-0.0020829
0.0013289,-0.0011803,-0.00093036,0.0038448
0.0014812,-0.0042275,-0.00073181,0.0048816
0.0019039,0.0051406,0.00050941,-0.00057299
-0.00023351,0.0048539,0.0033567,0.0041631
0.0047022,6.6195e-05,-0.004649,-0.00049696
0.00022192,0.0025427,-0.0017292,-0.0027935
0.00034215,0.00016223,-0.0016719,0.0024267
0.0026197,-0.0013751,0.0029383,0.002073
-5.6792e-05,0.00070138,-0.00082016,0.0019999
0.0030615,0.0026933,0.0025532,-0.0012445
0.0025174,-0.003564,0.00016816,0.0048648
0.0015752,-0.0014427,-0.0012856,0.0011937
-0.0034399,9.7869e-05,-0.0014009,0.0023855
-0.0020444,-0.00061846,-0.00037762,0.0010874
-0.0050652,0.0031722,0.0017028,0.0010669
-0.0021746,-0.0012316,0.0031246,-0.0030406
0.0045415,0.0024287,0.0024877,0.0022142
-0.0012041,-0.0021956,0.00146,-0.0055549
0.00064819,0.0046261,-6.5788e-05,-0.00020907
0.00013992,0.0015147,-0.00093485,0.0028744
0.00016312,-0.00089049,0.0021829,-0.002655
0.0022639,-0.0088814,0.0011145,-0.0012263
0.0013977,-0.0014618,-0.0019185,0.00080874
-0.0044326,-0.0024608,0.0012367,0.0014826
-0.0055022,0.0059407,-0.0003663,0.00084279
0.0026692,-0.0056338,0.0031817,0.00115
-0.0010554,-0.0010874,0.0010885,-0.0002224
3.8326e-05,-0.0014543,0.00085914,0.00037147
0.002709,-0.0024521,-0.00069044,0.00092932
-0.0025735,-0.0048241,0.00031704,0.0033442
0.00076192,-0.0010003,0.0021242,-0.00029615
-0.00059149,-0.0008535,0.001185,0.00092378
-0.00033868,0.00013533,0.0038578,-0.0037598
-0.0034469,-8.6113e-05,0.0018493,0.0017457
-0.00078962,0.00069309,-0.0020377,-0.0024038
0.0023633,0.0016167,0.00010745,-0.0020099
-0.0045637,-0.0012031,6.3627e-05,0.00010005
-0.0023239,-0.0015332,0.0023493,0.00033701
-0.0011145,0.0023331,0.0053581,-0.0010506
0.0014874,-0.0027386,0.0010915,0.0013071
-0.0054769,0.0010151,0.0020009,-0.0017029
-0.0011406,0.0065806,-0.0019474,0.0040314
-0.0050135,-0.0025982,0.0021317,-0.00055893
-0.0012599,0.00081738,0.0013624,0.00065821
0.002618,0.0008995,-0.00067699,-0.0026393
0.00075001,-0.0032737,0.00074655,0.0047719
3.6022e-05,0.0022063,-0.001437,0.0016966
-0.0017151,-0.0023309,0.0036845,-0.0023908
0.0017669,0.0023349,-0.0003393,-0.0016835
0.0015228,0.0048745,-0.0026613,0.0033033
0.00035099,-0.00019882,-0.0027647,-0.0014036
-0.0026763,-0.0017223,0.002212,0.0017692
0.00022665,0.00099486,-0.0012871,-0.0021034
6.8472e-05,-0.0048758,-0.0010523,-0.001026
5.0722e-05,0.0010537,-0.00049307,-0.00084443
0.004758,-0.0030262,0.011973,0.081983
-0.0048615,0.010173,-0.0037819,-0.00023419
-0.0056575,-0.00047096,0.0036278,-0.0027321
-0.00027647,-0.00086219,0.00066848,0.0051913
-0.0013361,0.000975,0.0030147,0.0030308
-0.0030265,0.0025636,-0.00038559,-0.0027124
-0.0040297,-0.00033691,0.00025708,-0.0018043
-0.00076236,0.0036717,0.0064482,-0.0020368
0.0055906,0.0033184,0.00050307,0.00028436
0.003948,-0.0022218,0.00056179,0.0014114
-0.0010634,0.003861,0.00062982,-0.0012775
-0.00050483,0.0033981,0.00064476,-0.0026922
-0.00041805,0.00055458,-0.00084336,0.00036496
-0.00186,-0.0026991,-0.0018186,0.00026165
0.00016003,-0.0014131,-0.00093073,0.00018398
-0.0015748,-0.0018472,0.0047879,-0.0011134
0.00024319,0.00095494,-0.0016623,0.00036107
0.0038425,0.0031089,0.0033921,0.0010143
0.0016688,0.003184,-0.00067635,-0.0017273
-0.0022229,-0.0039564,3.9138e-05,-0.0018848
0.00097464,0.0019583,0.0030741,-0.00051547
0.0018257,-0.0031773,0.0025663,0.00087432
-0.00033558,-0.0027107,0.0030492,-0.00028084
-0.00026475,-0.0032128,-0.00040511,0.00265
0.00095015,-0.0018089,0.002082,-0.0018313
0.0015153,-0.0036378,-0.00071138,-0.0038696
-0.0016872,-0.0044747,0.003329,0.0015607
0.0010798,0.0016217,-0.00047368,0.0010372
0.0019157,3.7931e-05,-0.0013857,0.0011082
0.0003457,0.0020518,-0.0027675,0.0045787
-0.0010217,0.0017351,0.00075876,0.0030325
0.0012405,-0.0010755,-0.0037301,0.0030319
-9.712e-05,0.0062752,8.2834e-05,-0.00042913
0.0010882,0.0057812,0.0010709,-9.1906e-05
0.0025145,-0.0039651,-0.0042312,-0.0037589
0.0015418,-0.0013506,-0.002637,0.0025361
-7.3102e-05,-0.0036817,0.00058576,-0.00067357
-0.0025776,-0.00061331,0.0029935,0.001589
0.0030944,0.0018364,0.0014291,-0.00079861
0.0024631,-0.0014768,0.0010457,0.0020499
-0.0015352,0.0030066,-0.0011306,0.0012053
-0.0046759,0.001467,0.0017421,0.00065569
-0.0030927,0.00027508,0.0024891,0.0011881
0.00093868,-0.0016034,0.0016146,-0.00017238
-0.00065141,-0.0016377,-0.00043796,0.0041581
-0.00026861,-0.00094849,0.0003616,0.00066879
0.0010024,-0.0012735,-0.0019342,0.0022004
-0.001876,-0.00022667,0.0017158,-0.00046059
-0.0031915,-0.0034147,-0.00071412,-0.0015661
-0.0032735,0.0017774,-0.0013808,-0.00016475
-0.0012555,-0.0039095,-0.00051088,0.00092026
-0.0055107,-0.0047243,0.00036172,0.0014783
0.00020719,-0.003947,0.00023792,0.0053058
0.0034153,0.00080428,0.0017782,0.00057311
0.0013521,0.0046562,-0.0019161,0.0003649
-0.0011724,0.0019543,0.0041334,-0.00054471
-0.0024692,-0.0033956,0.0013962,-0.00018469
0.0026895,0.0023712,0.0015005,0.0029455
0.0031155,-0.0047143,-0.0021979,-0.00026347
-0.00014763,0.0030582,0.0021472,0.0026056
-0.0022975,-0.0023424,0.0016472,-0.0022164
-0.0006524,0.0070177,-0.0020913,0.0035256
0.0017589,0.0026605,-0.0004956,-0.0018205
0.0016118,0.0012504,0.0037835,-0.0056182
0.0020988,0.0028176,0.00077918,-0.0021114
-0.0029737,-0.00032601,0.00095518,0.0035042
-0.0029495,-0.00017622,-0.0030305,-0.00029789
0.0010362,-0.0022537,0.00060244,-0.00067462
-0.0034884,0.0026927,-0.0021998,0.00015485
-0.0019801,-0.007574,-2.0069e-05,-0.0048496
-0.0041263,0.0058698,0.0030452,-0.0014511
0.0016122,0.0016351,0.00083725,-0.0042831
-0.0019208,0.0011922,-0.0016596,0.0020588
-0.0050145,-0.0023702,0.001047,0.0033454
0.0011403,0.0036277,-0.0025184,-0.0013324
-0.0029937,0.00032527,-6.0112e-05,0.0011334
-0.00039587,-0.0026459,0.0015665,-0.0019863
0.0016133,-0.0037758,-0.00075828,-0.0016333
9.7288e-05,8.5193e-05,-0.0011649,-0.00088472
0.004124,-0.0003326,-0.0010096,0.0020254
-0.00074308,0.0011136,0.00011534,0.00057283
-0.007361,-0.0058095,0.00154,-0.0019002
0.00034763,-0.0041686,0.0017121,0.004722
0.0028359,0.0014797,-0.00065986,-0.0023436
-0.0027401,0.0022122,-0.0010094,0.00017789
0.00083702,0.00095008,-0.0023536,0.00092102
0.00048173,-0.00080818,0.00065085,-0.0028344
-0.0015627,0.0019942,-0.0016738,-0.003698
-0.0031811,0.0025784,-0.0052578,0.0020197
-0.0020983,0.0047949,-0.0023377,-0.00012475
0.006553,-0.00098369,-0.0021483,0.002188
0.0021808,0.0022806,8.6522e-05,-0.0025548
-0.0042953,0.00086315,-0.0016582,-0.0012823
0.00083169,0.0061379,-0.0045039,0.00024581
0.00047164,0.0051007,0.0032882,-0.0021698
-0.00079662,0.0036083,-0.0024406,-0.0017187
-0.0039309,-0.0061584,0.0013744,-0.0033683
-0.0027439,0.0031366,-0.0019348,-0.0020362
0.00014865,-0.0043393,-0.0033157,-0.0019404
0.0019038,-0.0021369,-0.00014535,0.00067077
0.00035707,-0.00079832,0.0026314,0.0012595
0.0021824,-0.0038655,-0.0012312,0.00062428
