0.0016653,0.0013391
-0.00019529,-0.00049434
0.00035065,0.00043377
0.0031578,-0.00166
-0.0026405,0.0023383
-0.0010794,0.0024627
0.00036396,0.0004929
0.0010625,0.0024518
-0.0024173,-0.00068505
-0.00054912,-0.00042587
-0.00056189,0.0017058
-0.00023513,-0.00070442
-0.0019022,0.0017099
-0.0017806,0.0024731
0.0028116,-0.00042239
0.0039896,0.0029218
-0.0026963,-0.0012204
0.0021182,-0.0045012
0.0023966,0.00052649
-0.0023994,-0.002854
0.0014205,0.0013443
-0.000782,0.00070161
-0.00045996,-9.6851e-05
-0.00073619,0.00042568
0.0015828,0.00061099
0.0011489,0.0010344
-0.001384,4.656e-05
-0.00094485,-0.0026983
0.0035752,0.0014789
0.003455,0.0018954
-0.0019115,-0.00038961
0.0020088,0.00095681
0.0016547,-0.00046053
-0.0039278,0.00090334
-0.0004877,-0.0025073
-0.0037929,0.00019853
-0.00096616,-0.0022575
0.0046928,-0.00016747
0.0012804,0.0036669
0.0043627,-0.00036958
0.0020777,0.0011
-0.0027869,-0.0016259
0.00010306,0.0033412
0.0011222,0.00034863
-0.0012054,0.0007511
-0.00021578,0.0035651
-0.0031603,0.00041641
0.0019502,0.0012849
-0.0014459,0.0031101
0.0020572,-0.00010557
0.00096639,-0.003814
-0.00094963,0.00068347
0.0021011,-0.0013273
-0.00036557,0.0021964
-0.002866,0.00095188
7.4083e-05,2.0088e-05
-0.0011388,0.00044133
-0.0027441,6.7209e-05
-0.00063048,0.0014136
0.00020811,-0.00050119
0.0023946,-0.00054743
-0.00034225,-0.00018843
0.0028013,-0.0028273
0.00038769,0.0038946
0.0023266,0.00087263
-5.7869e-05,0.00034034
0.0024932,0.00050936
0.0010569,0.00070865
-0.0014043,-0.0017908
0.039101,0.0062179
0.0010818,-0.0012537
0.00075673,-0.0011275
0.0031066,0.0018611
0.0024752,0.00048701
-0.00053211,0.0019241
-0.00032492,-0.0033477
0.00043604,0.0022546
-0.0014228,0.00014816
-4.938e-05,-0.0026197
-0.00029149,-0.00082758
0.0004809,-0.0013358
0.00013752,-0.00047496
0.0014561,0.0026839
-0.00046259,-0.0011007
0.001488,0.00013635
0.0015262,0.00033771
-0.001054,0.0029531
-0.00022021,0.00037965
0.00060878,0.0012504
-4.8303e-07,-0.00057846
-0.00027816,0.00011979
-0.00073243,0.0031368
0.00096237,-0.0013456
0.0017229,-3.7681e-05
0.0011622,0.0018977
-0.0024554,0.0037155
-0.0017466,-0.00098296
-0.0010132,-0.0014091
-0.0005654,0.0019606
0.0012467,-0.0011183
-0.0005645,-0.001378
0.0014778,-0.0010504
0.00059862,0.00071695
3.3209e-05,0.0033553
-0.0001875,-0.0040951
-0.00060506,-0.001015
0.00011292,2.1315e-05
0.0015963,-0.0022403
-0.00037899,0.001829
-0.0017324,0.00010558
-0.0030868,-0.0011059
-0.00015174,-0.003256
-0.00083523,-0.00092706
-0.0022449,0.002841
-0.00012455,-0.00022479
0.00019047,0.0025187
0.00092249,0.00029872
-0.001646,0.00019526
0.00083772,-0.0019355
0.0023883,0.002883
0.0017881,-0.0030736
-0.0010289,-0.00088429
-0.00099513,-0.00097978
0.0012261,-0.00091542
0.0018149,0.0011941
0.0031397,-0.00096922
0.0025024,4.2305e-05
0.0018448,-0.00034458
0.0012782,-0.00043006
0.00030553,-0.00074422
0.0009117,0.00023433
0.0015479,7.9873e-05
0.00096797,-0.0024857
-0.0016043,0.0016518
-0.0011339,0.00028289
-0.00028254,0.0023008
0.00092444,2.9026e-05
-0.00024362,-0.001036
0.0068228,0.039822
-0.001236,-0.00011534
-0.00052297,0.00042658
0.0020624,0.0013088
-0.000507,0.0031711
0.00082945,-0.00053612
-0.0014689,-0.0010922
0.0032399,0.00014836
0.0006362,-0.00073249
-0.0028855,8.3302e-05
-0.0010017,0.00090926
0.00081932,0.00039626
-0.00056552,0.00026273
0.0029216,0.00060721
-0.0015535,0.000229
-0.00028114,0.00145
0.0011805,0.0034733
0.002718,-0.0019279
-0.00094784,0.00047157
0.00046678,0.00045888
-0.0016067,1.4957e-05
-5.3471e-05,2.5745e-05
0.003014,-0.001323
-0.00086769,0.0011335
-0.0011975,0.0025093
0.001989,-0.00041741
0.0035702,-0.0023139
-0.00076895,-0.002693
-0.0022452,-0.00063334
0.0031454,0.00042435
-9.325e-05,0.0017146
-0.0014809,-0.0014214
-0.00088988,0.001162
-7.6069e-05,0.00097165
0.0028571,0.00027235
-0.0040927,-0.0011062
-0.0020662,-0.0019169
0.001534,-0.00072718
-0.0017969,0.0025419
0.0020203,-0.00029832
0.0002136,-0.0010939
-0.00027515,-0.002346
-0.0026844,-0.0023953
-0.00056911,-0.0019705
0.0032962,-0.0034971
-0.0013168,0.0014918
0.0011248,-0.00033832
0.00047349,0.0014315
0.0010433,-0.00051823
-0.00097732,0.00027247
0.0030484,0.0011909
-0.0030853,0.0028869
0.00017937,-0.00062331
-0.0012383,-0.00054661
-9.7466e-05,0.0016892
0.00045793,0.0010561
-0.00054347,0.001153
0.00014455,0.00095045
-0.00029512,0.0016362
0.00040921,0.0014089
-0.00096573,0.00061323
-0.00010949,0.0010436
0.00034613,0.0019841
-0.0029788,0.0015141
0.0014404,-0.00156
0.00081035,-0.0019597
0.0012109,0.00010419
-0.00068564,-0.00018252
0.0006933,0.00014088
