"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73"
0.821104651580999,-0.0624335166613017,0.219354296707361,-1.08946739424122,2.27266716397114,0.355052589274764,-0.445726319446275,0.582688906487587,0.580540363755331,-0.14472813270386,0.475984977463389,0.0161208179978584,-0.653860199877418,-0.156849707913361,-0.0293479911549027,0.457044706889094,-1.37313353988996,-0.479192209935277,-1.27543705866168,0.357683909606888,-1.4064591896607,-0.280845376509823,0.243281928890385,-0.587669128045691,0.632195597730138,-0.354380055552069,0.331835675546651,-0.407628169383422,0.91110733545032,-0.368456744442949,-0.459970952518842,-0.250070592569887,-0.392078469574046,-0.280887581429166,-0.559518085595518,0.82804261493474,0.178406793893665,-1.17243424775354,0.815829680084868,0.112723854557512,0.0114041659714809,-2.44290011269683,0.326569294618138,0.0795772178347413,-0.0713484085181247,-0.187579566758588,0.0795402815089041,-0.17697698272326,1.38468537027637,0.620429316245359,-0.0528471819512614,0.67931645266976,-0.136915272649195,-0.698854684104477,-0.299144325480444,-0.474569086709304,0.615743605154366,0.0486089938902605,1.04488379249959,1.26035473644628,1.17086839870998,-0.720191907113659,0.303526373885607,1.91878425627669,2.17660380309121,0.64598971541158,-0.839616834683678,0.381200880684126,0.566897273504009,-0.702058428797968,-0.224027909264101,-0.492395358139997,-1.58852314614363
0.957212841953137,-0.329511006301031,-0.466214804950066,0.422911640799403,-0.808753185743716,1.95195999650302,2.88274830806334,-0.227614599339484,0.105144817688071,-0.404829745458263,0.693373479789288,-0.0861630260383142,0.255971527104771,-0.647389646129985,0.448355816033595,-0.0508823679806964,0.289343374000254,0.285965919055836,-0.374306476044988,1.28403336539994,-0.359153678724196,0.166952362298333,-0.794632466298846,0.675659469569432,-0.00335352704787914,-1.07539844906291,-0.504945831973738,0.667592808179248,0.231917883462161,0.32774583775012,0.93500315383091,0.157795313926965,-0.592348228312444,0.404973344469174,-0.186757236651099,-0.28701970863629,-0.524969606187953,0.0738647860141409,0.786613633305491,0.204832200597456,0.00788746684924854,0.815512974754971,-0.137118923875679,-0.588287785985098,0.833575505524203,0.808126732633257,-0.893910127519858,1.34947481471775,0.429022431671163,-1.02350062781341,2.06112992964419,-0.28194403085264,0.300780815033868,1.10018458163962,0.178091482822977,-0.101859175144079,-0.104328311312254,-0.779371287241995,-0.518709943337757,0.358828305600853,0.458706811222371,-1.51535956379565,1.20075160495981,0.59533126437084,-0.47494041209373,0.452996011914198,0.00498431803956679,0.155854614303211,1.67723524252794,2.27902562372062,-0.52598968847564,-0.808086984549597,0.621374788579888
1.22753761609241,0.342499850333468,0.824829981327573,0.671720092811882,-0.721340976794621,-0.552653017718626,1.00423839072353,-1.03100516019807,-0.353138257060958,0.181124687581146,-0.247698461913353,-0.478471777163456,-0.301469837352866,-0.907804258896926,-0.394007219156748,-0.505614478861192,1.46614158857609,-0.287439309784397,-1.2678508393808,1.20222459679797,-0.0686546613164061,-1.30072884251348,-0.563017928414997,-0.0428365372151275,-0.351219360206034,-0.443659643676831,0.201935397505507,1.06916439187725,0.451853299336416,-0.181972508918107,-0.244331759429331,1.32194025566817,-1.34417135839751,-0.447716171691274,1.0261730236884,0.0471684333518776,-0.220932419712573,-0.0720836484670426,1.05616431144231,0.696983354240614,-0.353472445650151,-0.348438186180827,1.00249127877092,-1.03269277735746,-0.244024043512943,0.407808304913262,0.897536026529851,0.734702708132028,0.793537068731293,0.444827421199882,0.871852261181144,-0.769032572011794,-1.43607248890147,0.30517871014996,0.331900905797798,-0.914428810362777,-0.740472167102725,-0.311478331171089,0.454368619854899,0.320803993674377,0.298152618222602,-0.850382934880099,1.25437084632269,1.69900983651784,0.430764900099987,1.38965613277683,-1.52487169414668,0.684678471969818,-0.0551574157467579,-1.94216282746414,-0.867434177367261,-0.934870136647058,0.14483965316605
0.455182785821304,-1.7253136170612,-0.987042051622427,0.0804849035622331,-0.183682688471376,0.404536319767963,-0.298696520375069,-0.450515560453811,0.585841015156677,0.171096326033979,0.25403010259297,-0.0309910044178999,-1.17887556042965,-0.105736219476536,-0.979126601480343,0.225908891615115,0.235481494690659,0.337538524061651,-1.31472729721454,-0.681782993927838,-1.4173186260803,-0.988593588665731,-0.252769245288073,0.390974458602375,-0.0754607425133949,-1.16959117855467,0.60965076181599,0.408693899632422,-1.05591843222759,-0.13084071885405,0.508227552837021,0.78622379335946,-0.345563512302789,-1.12558154713064,0.209901067508624,0.845877426568989,0.117940733489537,-0.288064996538139,0.0197577958425992,-0.159724060305051,1.08022247177845,-0.619263419026103,-0.628486589749876,0.668581321179168,-0.456365660194035,-1.56738813392531,2.41949918774212,0.180547605419175,1.02567549970524,-0.981243106168767,0.31824494479609,-0.193524230995208,-1.20818641414164,0.501386622879022,0.292868419746065,-1.21687035189353,-0.965421694443709,-0.22158605166671,0.191823859182313,0.11786053095486,0.251303780729197,-0.581634089505798,0.58985752949599,1.19787324346596,2.12473206852362,0.387849685883232,-0.359719191355751,-1.51297981235686,-0.756998637489294,-0.0994112905373141,-0.659754320293159,-0.262091549027106,0.376609549162903
0.369782797148862,0.297852209789322,1.69992816269333,0.890860024560218,-0.405140266954685,1.3083537757238,-1.65426735791428,0.294716503581779,0.140799894876318,-1.99240189489004,-0.66307855913709,2.08458672556438,-1.27927461972206,0.578377991817367,-0.776208233508128,-0.821515882879717,0.279550074377131,0.390672014111613,-0.143503165618412,-0.475341554241721,0.232542821880702,-0.157570733322833,0.453853251123612,-0.52023414808754,0.867320575665936,-2.2414033369729,1.27770415350377,1.02109162652475,0.375406082594459,-0.447292832491539,-3.91790763997412,-1.34949077496842,-1.21743003290314,0.52196881751936,-1.19851213800648,0.327330408804959,-0.131703773492671,-2.89854428768232,-0.94906105513893,0.205795502130809,-0.239787371764195,-1.74780114835475,0.513990889883279,-0.833938962417454,-0.141321993854966,0.643198065763735,0.81434780327803,0.187575017157729,0.427152781780637,0.122744957810757,0.233444895018847,0.736756641468259,1.77280831180448,-0.320469994154214,0.235590320346079,2.15330879399172,-0.50109835791449,0.843505494513296,1.64915642445315,-1.4848997724411,-0.0739919832469134,-0.660290404180723,-1.19647809524719,1.99777590160178,1.86932828041206,0.355199835535528,-2.09674962443856,-0.243082896901667,-0.585329778979449,-0.507131489294678,-0.875480330450365,1.6705726228282,0.00250507425970214
1.63294889329515,0.434936637118444,0.507432099831494,1.41777105568577,2.6736549423042,-0.178041833320702,0.347208802085739,-1.14260704222357,-0.0533907401282961,-2.79718306057241,0.546032011361756,0.750779824282952,-0.623563630599794,-1.37237088770873,0.0705918661260629,-0.637558840964755,-1.03689340203615,-0.685918386698556,-0.492835392305416,1.53713368794965,1.99802685596062,0.225427162446466,-0.216151235564427,1.11513686819611,-1.78153047999431,0.742732992046215,-0.202482251625513,0.129788210204448,2.59837891543899,-0.812077575337023,1.07482083200097,-1.07632785059107,-0.449819096102296,-1.80526196529117,-0.758622913879617,0.825192573671218,-0.252298830635691,-0.670965496631448,-0.348307106937139,0.341134458877477,-1.12247672609766,-1.35359440099591,-0.962049734920507,-1.05583008808087,-0.477658060873981,1.40241224790786,-1.48690583707865,-1.6005090818044,-1.4731807836465,0.6077098267149,1.00508218810731,1.76859793578948,-0.662311992987038,0.0176310959679791,1.03439033760865,-0.990970774590468,0.103915051146162,-1.45684055981918,0.790807136537731,-0.812160979809982,2.34034906352576,0.321296905833352,0.990653926190427,-0.509489266762324,-0.658042537646777,0.576250843244233,0.199848759258036,0.221628356281936,1.01780462988416,-2.44445726033397,0.694911548233007,0.495662159022749,-0.240948232328568
0.13451924868226,0.46649437624306,-1.93498278016811,-0.56561783657825,0.992257672333009,1.04572782119507,1.35077302547139,0.55342843454493,-0.286814264202847,-0.730791410915082,-0.929346716801941,-0.275255799288706,-1.51673099185199,-2.64824920016281,-0.556819811895555,0.265220298801264,-0.527846872381437,-0.667431860780269,-1.04059267611719,0.245089745642281,-0.738913889034363,-0.231063328879292,-1.92988278228675,-0.968518140914053,-0.0420843634318407,-0.674490679974628,0.853991492062029,-0.0860480135939632,1.44786818652039,-2.18833262340687,-0.844662634974719,-0.951737803783942,-0.671498816645971,-0.0741189449164333,-0.730736593391434,0.260293263326034,0.295215420366619,-0.41199182451323,0.613100601967392,0.368132668992556,-2.49549200900833,-0.524582411605469,-0.615502926522404,-0.033989704775475,-0.727031932970047,0.869556835150592,-0.998468250084433,-1.30643053146257,-2.64767279493076,-1.13347132656521,0.305443947435348,-0.351832961076319,-1.37536509168597,-1.08860909372108,-2.18083691231899,-0.299407217660809,-1.30131839267941,-0.971962159902343,1.15298147521161,1.02065400343591,0.578786291719138,-1.14890511274934,-0.311692196569005,-0.0045889185073222,1.32354183412983,-0.677081484154798,-0.363177634830239,-1.49947363657038,0.492479697298711,-0.479143717526619,0.114590317541918,-0.156624742238064,1.15105664305645
0.385488628838944,0.349477128815519,-1.464155594731,0.270801139384782,-0.693134639536305,-0.0971607657405906,-0.0460799808681486,-0.0675365271720069,-0.42016547443201,-1.14791617140066,-2.56879439505453,-1.050051199386,-2.61486446585835,-1.22837279702433,-1.1471232738177,0.924713422716983,-1.31522213010882,-0.123194082365158,-0.14495615880043,0.571312696724058,0.270225251613546,-1.56250111540183,-0.0240787658849143,-0.499609467802281,-2.39412011309335,-0.225416765714051,0.589230370297618,0.783656778868863,0.134865823725374,-0.475154900392691,0.470809465812148,-0.701506526968399,0.353477872772643,-0.777022150069497,-0.723073810416498,1.14444438451377,-1.0657659523004,-0.0568159812766472,0.00834710792649018,0.25782901229709,0.0824247669650914,0.404600465406044,0.159919540293715,-0.408678750476235,-1.16517905947079,-0.164468487403338,2.0562505311385,-1.35877706958184,-0.648152878233497,0.437667078380272,0.273640009501707,-1.82619287619134,-1.91115913638643,1.06792914270658,-0.332323381875444,-1.92938491373874,-0.474571636555761,-1.57980638968353,-0.083377551750543,0.176758397591811,0.345723968563681,0.367153937629851,0.429793542987613,0.969285817566247,1.33932359087174,0.648832215169469,-1.9363752739021,-0.817203757690375,0.0815525554143066,2.1144642992341,-0.174102974018368,0.75476355157985,-0.63771135759598
0.660486040074016,0.182448313800142,-0.0302195687439457,1.17104018579573,0.0519091352141632,-0.951846487763462,2.03597815957772,0.527585821724936,0.358992123148458,2.29555655572758,-1.24710341854119,0.890115783657687,1.61457246501535,0.309843056332764,2.22167657706841,8.43066832059215e-05,0.709989861654748,-0.988934726730104,-0.501577345802371,-0.313733756593913,-1.93693934229939,1.80339803409623,-0.842960662785696,-0.284490619371452,0.14894634672985,0.3231180523127,0.2797201423213,1.51962529532281,-1.19472726331543,-1.90926067239695,0.102190367116325,-0.552513307141729,-0.422963805786997,-0.978901145691157,0.278658673704067,-1.31127202204519,-3.07075971657294,0.27088717745932,-0.75195301910928,1.38490406072028,-2.07138094273845,0.589040662087422,0.0843581329904672,2.03365062146452,2.0893930945294,1.82651654835669,-1.87537570004284,-0.163089755074387,-0.0945541479678394,-0.685357486519672,0.9403141645558,-0.494520660734374,-1.28565611186342,1.131665885765,-0.390799802950041,0.339607114685644,1.63547300621642,-0.399463546801588,-1.42782004106947,0.388438105162646,-2.24029824929289,-1.43358313959307,-1.44452221127537,-1.13871309759816,-1.89931725673021,-4.07091966107384,0.402139047301809,-0.296157053073962,1.50393638012415,-0.863012613139063,-0.398585933590419,-1.87610400530679,0.389086926609005
1.40069816990554,-1.11194262539287,0.762584247748298,1.58562610118295,0.403132935470415,0.592334796749001,-1.17661303819937,-1.89556044855613,1.12505172105054,-0.861504667585178,0.309384744370577,0.729214124331646,-0.371845040516833,-1.85284024561185,-1.02982190776966,-1.89097658650621,-1.86211251235228,-0.896998806697631,-0.485597022437813,0.643320302898069,0.882725007410527,-0.09181972747011,-0.484179640933541,0.246007505973558,-1.09683395508185,0.154073678065213,0.898792560554371,1.18320696301792,1.68194253441698,0.695758613519914,0.565970614274757,-1.75313322199106,-1.11679010381826,-0.960936743520656,-1.65764127114684,-0.454281120758636,-0.416693961671288,-0.336260158312452,0.435194419016236,0.161002876400621,-0.187104759984817,-1.36335071277713,-1.11505652277252,-0.646993695498785,-0.352691030693531,1.13381064083678,-0.526633328415545,0.797124629698394,-1.84328667251066,0.116066422835223,-0.25455608015154,-0.668766028260838,0.862369439295777,0.709676849513597,0.101166174152508,-1.33618652224695,0.543605970963147,0.489978096446035,1.93450878227666,-1.69359668830113,0.664741534202667,1.36794602717815,0.732760134309212,-0.370966490163449,-2.56851140353293,-1.35692229350577,0.791939695168495,-1.00398459061219,-0.415956187365891,2.22195902869969,-0.985822873114767,1.18815047551899,-1.36768612147155
