-2.7885,0.33519,0.2985,0.82327,-1.0822,-0.068518,-2.3299,-0.94815,-0.41925,-1.1211,2.0818,0.47125,1.7863,-1.9044,-0.91401,-0.0080508,-0.39198,-0.41277,-0.59833,0.30807,0.057931,1.0949,-1.1383,-0.68095,0.51491,-0.72667,0.83836,1.9136,-0.06146,0.13691,0.2014,0.10963,1.2109,1.1615,0.10821,-0.80917,-0.81431,1.834,-1.2716,-0.048539,0.35815,-0.089573,-2.3325,-0.11056,-1.6037,0.19157,0.058996,-0.059703,0.7989,-0.053195,-0.1248,-1.0264,0.60457,1.2484,-0.045593,-0.89022,0.27532,0.43335,-0.11039,1.1975,0.28434,0.074861,-0.25242,-1.4599,-0.57817,0.25452,0.40118,-0.12683,1.9938,-1.5384
-3.1495,-2.5853,1.6591,1.7628,-0.50959,-0.21509,-0.023654,-0.071413,-0.51826,0.75881,-0.9217,0.52888,-0.46861,-1.5035,-0.59069,-1.3134,0.13323,-0.037139,-0.67531,1.2756,-1.0476,0.73449,-0.25943,-1.7797,-0.21717,-1.2924,-0.15508,0.28607,0.22809,-1.467,-0.19415,2.783,-0.68909,0.44606,0.38699,1.3235,-0.06164,1.3498,-0.11564,0.17124,0.1578,-0.50044,-0.99331,-1.3382,0.71513,-0.87317,0.88017,-2.5219,-0.97498,-0.12447,0.80879,0.6655,0.38902,-0.066242,-0.20913,1.638,0.041519,3.1422,-0.52185,1.7425,0.42729,1.2012,0.73008,1.4523,-0.062179,-0.36378,0.083686,-0.19989,-0.64229,0.47289
-1.8103,-3.2974,0.99273,-0.47279,-0.026687,1.3347,1.4666,-1.1616,-0.21663,0.029492,-3.0299,0.35095,0.82814,-1.5879,0.21438,0.62437,-0.93078,-0.62793,-0.095252,0.031669,-0.46159,0.2575,-0.76495,-0.56866,1.1045,-0.97335,1.0136,-1.0801,-0.47622,0.34885,-1.5942,1.1454,1.5493,0.23703,-0.12608,-0.14384,-0.75051,0.59992,0.84524,0.015335,-0.30327,1.1197,0.77659,0.22134,0.59857,0.19253,-1.1557,-1.3155,0.17204,0.34299,1.1127,0.87683,0.63036,0.73014,0.88093,-0.9707,-0.81437,-1.1756,-0.22158,-1.4404,-1.8529,-0.81302,-0.35366,-0.051883,0.41036,-0.055721,-1.0527,0.5862,0.96039,2.0293
-3.8607,1.0158,-1.4631,-0.50831,0.37893,-1.1421,-0.5861,-0.3675,-0.43195,-0.49202,1.1906,-1.488,0.78741,-0.87227,-0.35879,0.29324,-0.0053002,-1.1332,-0.60635,0.060098,-0.49939,0.78732,-0.29548,0.21328,-1.4413,-0.72037,1.4988,-0.029543,0.66086,0.69281,-0.12675,2.0867,-0.70574,-0.39257,-0.75562,-0.58313,0.95591,0.92167,0.59953,-1.0263,-0.67724,-0.3861,-1.5149,-0.49246,1.0294,0.16103,0.18934,-0.057619,0.098181,-1.6471,1.7316,-0.98516,1.3989,-1.4978,-0.28255,1.1699,-0.75546,-0.47309,1.6057,-1.9608,0.65864,-1.4531,1.6371,-0.24879,0.51949,-1.4228,-0.44339,-0.85146,-1.3858,0.099448
0.79251,-3.654,-0.84947,0.33748,-0.56695,0.68916,-1.1488,0.19802,0.50613,-1.2806,1.56,-0.69757,0.47186,-1.5344,1.7717,0.3177,-1.6328,-0.59834,0.46602,-0.72115,-2.1901,1.1391,-0.5934,-0.54702,-1.7059,1.414,0.74791,0.29028,-1.0269,-0.065985,0.43335,2.3527,-0.19228,-1.2869,-0.2909,-0.399,1.0181,-1.0456,0.49849,0.31982,0.7933,0.061389,-0.41959,1.5549,1.487,0.59734,-0.22924,0.41073,0.80885,-0.2249,0.83171,-1.0418,-0.45817,-1.0548,-1.8195,0.93413,-1.2326,0.86893,-1.2267,-0.74903,-1.0786,1.8787,-0.12552,-0.96244,0.43199,0.20351,1.6248,-0.30401,-0.69875,0.13333
0.9905,-1.7547,0.20135,-0.056467,-0.49497,1.25,0.030201,-1.6923,1.165,1.2145,2.5844,-1.1586,-0.19465,-0.03393,-0.69627,-2.2824,-1.5626,0.30519,-0.68357,-0.035228,-0.12525,-0.13016,-1.5496,0.82723,0.89242,0.6705,-0.88834,2.496,-2.2433,0.36388,0.92132,-0.11565,-1.988,0.82147,0.808,0.70309,-1.2403,0.00095719,-1.4723,0.53869,-0.51658,0.14352,-0.88162,-0.077436,-1.7853,-1.5089,1.0758,-0.021456,0.37107,0.42885,1.2761,-1.5554,2.2919,1.2121,-0.28977,-0.20074,0.24581,-0.91306,-0.60143,0.73501,1.4537,0.020358,-0.23623,2.2189,0.022503,-2.1246,0.78331,0.10464,1.2058,0.29589
2.5424,-3.1219,0.35551,1.2526,-0.0046977,1.931,-0.99847,-0.14201,0.05485,0.81182,-1.9717,-1.8248,0.36052,0.50368,0.51825,0.79533,0.77074,-0.83191,0.37426,1.1208,-0.77716,0.20135,0.17091,-0.78581,-0.61366,1.9642,-0.70021,0.46202,-0.29156,0.87065,-0.22903,1.369,-0.96978,-0.5408,0.092393,-1.1958,-0.91438,-0.43701,0.26594,1.0429,0.50909,-1.4651,-0.47122,1.3971,-0.11523,0.83155,-0.79022,0.76467,0.050585,-0.27619,-1.2778,1.1674,-0.39878,-0.66999,0.78117,0.64803,0.1766,1.6982,-0.031404,0.66453,3.0376,0.68347,0.21921,-0.59123,0.045784,1.1009,-1.4909,0.27194,-0.2664,-0.34005
1.0269,-2.5422,0.17505,0.85928,-0.49213,1.7641,-0.5548,1.5463,1.4344,0.53752,-0.7174,0.4511,-0.41984,0.74465,2.1048,-1.2479,1.2895,1.1031,2.0978,-0.19494,1.836,-0.029064,0.58935,0.014116,-0.21243,1.6111,0.10751,0.91182,0.28481,-1.2163,-0.34148,1.1411,0.76273,0.72715,-0.72393,0.93041,1.1482,0.9573,1.1715,-0.3622,0.50841,0.19853,-0.24134,-0.48198,-0.78248,0.44978,-0.018303,0.1874,1.0668,-0.20552,-2.7421,0.13457,-0.67663,0.38099,1.2192,0.15024,-0.26177,-1.9683,-0.54026,1.4859,-1.5533,-0.051193,-0.91287,-0.6777,-1.587,-0.24993,1.3882,1.6926,0.75695,-0.080481
-1.165,1.3191,0.65102,-0.56983,1.114,-0.92001,1.3904,2.6213,0.2293,-0.092488,0.042104,0.05859,1.152,-0.2652,-0.023003,-1.3827,-0.47504,0.75781,0.79604,-0.11952,-0.27213,-0.34135,0.48544,-0.40876,-1.4859,0.21092,-1.6026,1.6634,0.27348,-0.61357,-0.94496,-0.6118,-0.34339,-0.95648,1.3189,0.96704,0.12352,-2.5126,0.70895,-0.47805,0.06621,-0.59735,0.3292,0.018222,-0.097,0.53593,-0.79129,-0.47086,-0.63161,0.3568,0.016592,-1.9707,0.2371,1.0367,-0.33466,-1.4056,0.43859,0.23247,-0.66326,2.3331,0.62195,0.87644,-0.41372,0.64727,0.020115,1.9559,0.044602,0.67798,-2.3149,0.4962
-1.6732,2.6337,1.1074,0.2748,-1.0998,-0.026099,-1.3008,-0.47519,0.95568,-0.83722,-0.93508,0.53787,-1.0502,1.0963,0.71411,0.57918,-0.29485,0.056827,0.23525,-0.27409,-1.9428,-2.3505,0.86339,0.64528,-0.14576,-0.73427,-0.37439,-1.7191,1.322,-0.45826,0.26914,-1.5811,-1.446,-0.28629,1.1149,0.40773,1.4158,1.6164,0.93228,-0.10298,1.2696,-1.2259,-0.25389,0.66679,-0.26705,-0.77853,0.87759,-0.24055,-0.41772,0.43404,1.2234,-0.69377,-0.39572,-0.63637,-1.3777,-0.47786,0.57738,-1.9153,-1.4744,-0.64489,-1.6048,0.70094,-0.41836,-0.15858,-0.42122,0.55646,0.40172,0.44789,-0.12349,2.8049
-1.1921,1.6524,0.20747,0.58926,0.90729,0.74805,0.7527,1.5264,-0.34395,1.0314,-0.033137,0.27094,-0.90159,-0.63777,0.099657,1.3171,0.41552,-0.4616,-0.34586,0.22285,-1.124,1.781,-2.4346,-0.091955,-0.15583,-0.17201,-0.94459,0.54523,-0.12156,-0.3073,-0.40587,-0.29891,0.88588,0.011551,-1.3742,-0.98573,-0.39338,-1.0421,1.7662,1.8728,-0.91664,-2.0881,0.56983,0.03589,-1.0897,-0.83066,0.92092,0.38732,-0.88594,-0.58149,0.28224,0.7589,0.729,-1.144,-0.97251,0.4208,-1.0213,0.15517,0.39986,-1.8649,0.18365,-0.53688,0.4598,1.0727,-1.0434,0.97824,0.088639,-0.98514,0.73386,0.2726
3.0411,1.5843,-1.4823,-0.23864,0.047357,-0.35916,0.91628,-0.19391,1.5683,-0.76823,1.5464,-0.053582,2.1169,-0.98547,-0.075141,0.034118,-0.31875,0.96734,-0.8684,0.96754,-0.94397,2.0891,-0.95313,-0.46179,-2.2387,-0.21811,-0.73276,0.71742,-0.48534,0.14362,-0.017782,-1.3964,-0.44543,0.78193,2.1,-0.95416,0.095375,0.52955,0.8008,0.11968,0.71616,-1.0709,1.1418,-0.72337,-0.16659,0.93613,-0.14496,-0.34573,-0.58941,0.89628,0.31187,0.057539,0.24153,0.59195,0.50462,-0.86225,0.074606,-1.1085,-0.68702,0.047898,-0.30847,0.14433,-0.8595,0.58992,-0.87673,1.1856,-0.48194,0.99013,2.8695,0.77076
-3.4417,-1.1458,0.45713,0.82314,-0.53708,1.1211,-1.089,-1.0856,0.74628,1.4575,1.5323,0.96469,-0.99108,-2.5624,-0.10503,-0.18217,-0.032893,0.37577,-1.4236,0.15322,0.84441,-0.044,-1.7602,1.349,0.36482,-0.29209,0.59381,0.29699,0.15784,0.95296,-0.98466,-0.5818,0.257,-1.304,-0.5584,-2.1453,-1.584,0.39236,-1.8143,-0.68448,1.3313,-1.1503,1.8134,0.0013861,1.8434,-2.0371,0.85513,-0.72291,-0.39849,-2.0619,-0.48448,-0.38553,0.1109,-0.2324,-1.5091,-0.42548,-1.3958,-0.6615,0.78407,-0.94887,-0.79432,-1.7324,0.16397,-0.0060734,0.51935,1.1339,-1.1291,0.50531,-0.86253,1.069
2.4561,2.0478,-1.1742,-0.15462,-0.11637,0.28267,-0.61556,1.0225,-0.18624,-0.22627,0.58534,-1.0776,0.29357,1.1698,0.39037,2.003,0.10444,-0.58399,0.78283,-0.37713,-1.0032,0.11628,-1.7965,-0.94083,-1.6654,1.5201,-0.57362,0.8172,0.51945,-0.59363,0.18072,-0.20619,2.1097,0.25935,-2.3945,1.3654,-0.74441,0.078492,-1.8277,-0.56819,-1.2867,-1.6287,0.95099,-0.26244,0.16348,-2.6053,-0.033898,1.1634,0.052182,0.019478,-0.39799,0.40968,0.80712,1.3456,-2.0119,0.93516,0.0090781,-1.1767,0.4326,0.43911,0.70283,-1.0088,0.67928,-1.322,0.20187,0.78446,-0.18449,-1.8488,-0.02627,-1.1968
3.6581,-3.1915,-0.37224,0.0024507,-2.4259,-1.2007,-0.12222,0.47827,1.714,-0.31325,-0.87712,0.24035,1.4409,-0.94987,-0.52665,0.88105,-0.48978,1.6406,1.089,-1.1228,1.7492,-0.91089,1.0985,-0.92137,1.4125,0.019297,1.41,-1.0846,0.27129,-0.74706,1.3554,-0.70277,1.0007,-0.93145,-0.17595,0.066048,0.99707,-0.77632,-0.8136,2.8158,-1.0398,-0.64242,1.0425,0.25308,1.6137,0.71321,1.1369,-0.12867,-1.1374,-2.4757,0.22121,-0.92337,-1.374,1.5835,-0.52567,-0.94354,0.028233,-0.88083,0.40783,-0.084616,1.115,0.37712,-0.19809,-0.064041,-0.93398,2.6529,1.3954,0.4021,0.028377,0.1145
