-2.1143,-1.0658,-1.1806,-0.39774,-0.57938,-0.00017426,-1.5634,-1.14,0.65964,-0.4851,-2.7611,1.1247,-0.27167,-0.85251,0.93431,0.30382,0.063819,1.2378,-0.1003,1.3795,0.13283,0.33863,1.0015,-0.86736,0.35493,0.37098,-0.23998,-0.6246,0.5965,1.0744,0.19589,-1.1594,-0.24835,-1.6713,0.82047,-0.43598,-0.36037,-0.51435,0.9259,0.89443,-2.1471,-0.72531,-0.77689,-1.1236,1.6726,-0.88409,0.76906,0.58599,0.85328,0.73408,-0.84463,-0.27916,0.47455,-0.51528,0.36004,-0.62003,0.67175,-0.82064,0.78719,1.457,-1.6475,0.77439,-0.31152,0.62402,-1.0622,1.5881,0.62796,-0.11243,1.3044,-0.31592
-0.28917,-0.57651,0.90312,0.48357,0.95849,0.51401,-0.82343,-4.012,0.53384,0.95484,0.049603,0.61835,-0.54549,-0.7333,-0.27292,0.40088,-0.55836,0.16818,1.753,-0.16281,-0.075746,-2.0375,-0.058208,0.17794,0.43666,-0.27849,-0.8145,-1.3271,-0.4856,0.68188,-0.50311,0.8278,0.66432,-1.5786,0.3634,-1.068,0.096635,-1.7367,0.383,0.28078,0.22549,-0.47455,2.3085,0.16385,-0.93588,0.77226,-0.44855,0.94305,0.43078,-1.6296,-0.31744,-0.24214,-0.63485,-1.0275,-0.88767,-0.37699,-1.3437,-0.058686,-0.26576,0.31889,0.27479,-1.0009,-1.3616,0.12728,-0.027453,0.46407,0.73145,-0.37901,1.197,-0.51235
0.88059,0.18877,-1.5279,0.21589,0.29998,0.5308,-0.43074,-2.5992,-0.5144,0.59112,-0.91829,-0.099611,-0.098201,0.63739,0.036166,0.33914,-0.80028,-0.044322,-1.7575,0.34651,0.77642,1.9331,-2.4,0.46589,1.7057,-0.13133,-1.9901,0.51658,-1.0388,0.98101,-0.12787,-0.5635,0.44125,0.0039306,0.050656,0.44018,-0.77021,-0.52067,-1.2446,1.7213,-0.5261,0.14265,-0.44972,0.68421,2.3055,-0.10438,1.4589,-1.1723,1.7203,-1.1935,0.29434,0.38184,0.12095,-1.0028,0.0797,0.19647,0.98115,0.024201,-0.68227,-0.032065,0.65425,-0.10426,0.54791,1.451,0.46503,-0.36433,-1.7891,-0.84082,-0.63711,-1.4353
-1.8677,2.2002,0.18902,0.41647,0.98211,1.16,1.9988,-0.56409,0.32714,-0.2574,1.158,0.11998,-0.13955,-0.91475,0.96008,-0.095513,1.0515,-1.7853,0.75068,-0.56069,0.96978,2.3564,-1.1287,-0.83541,-0.16768,-0.29975,1.2042,2.0077,1.2942,0.48325,0.080698,2.1656,-0.23713,0.096229,-0.21461,-0.13409,0.56731,0.024912,-0.49198,0.46195,-0.47052,0.11844,-2.5765,0.31071,-0.78198,-0.67169,0.33644,-1.6663,-0.78249,-0.018377,0.8012,0.65146,0.55502,2.6497,0.61988,-1.5356,0.88517,1.1458,1.0083,-0.3794,1.4948,-0.7468,0.66028,0.23691,-0.065621,-0.45609,-0.0084811,2.4135,0.61757,-1.5406
0.5304,0.76402,0.079074,-0.28484,0.97782,0.83753,-0.44789,1.3911,0.30864,1.6279,1.5763,-1.2816,-0.19795,1.3327,0.31158,-3.9642,0.7635,0.034921,-1.1094,0.39159,1.0523,1.4543,1.8902,0.36345,-0.13805,1.1526,-0.83387,1.2462,1.5133,0.27816,0.33462,-0.16505,-0.76942,0.23211,0.3025,1.2514,0.063181,-0.36623,-0.22331,0.2402,0.6562,0.50784,-0.23579,-0.19849,0.22778,1.5379,0.22065,0.38958,-0.25858,-0.21665,2.1946,0.97772,3.1856,0.062656,0.86897,0.15666,-0.0036045,0.54937,-0.75494,0.47331,0.26851,-0.69633,1.0735,-0.31036,0.51124,0.66498,-1.0593,0.12119,-1.0867,-1.2684
-0.10292,1.8672,0.60834,0.27836,-0.90422,-1.6187,1.4483,0.88031,-1.2387,1.6969,-0.46905,-0.58978,-1.4954,-1.4039,-1.8414,0.81891,0.36082,0.85201,-0.14718,0.98978,-0.5643,-1.2084,0.71635,0.31932,0.6342,-0.36031,0.54468,-0.13899,-0.22269,2.1281,-0.70711,0.067174,1.8212,0.80344,-0.3332,-0.57348,-0.58963,-1.2685,-1.413,-0.45461,-0.11307,-1.7503,0.73567,2.2777,-0.43764,-1.7597,-0.45221,1.1852,-2.0013,1.5642,1.0693,-1.0375,0.35008,-0.68061,0.76145,1.0547,0.075394,-0.21468,1.3709,-0.65693,1.8974,0.30737,1.232,-0.43086,0.95871,1.1869,0.30473,-1.4198,-2.0862,-1.4789
-1.2731,0.67091,0.03085,-0.017535,-2.2143,0.73874,0.33087,-0.33199,-0.94877,-1.3681,0.40451,-0.25346,-0.34231,0.26332,0.3834,-0.0046851,0.66287,0.017294,1.266,0.058174,3.5944,1.769,-0.3661,-0.69885,-0.48037,0.00053158,0.7899,0.071977,0.16101,-0.63934,-0.75684,1.2794,-0.71183,-0.76849,-1.5266,-0.40905,-0.24943,-0.94104,-0.31256,0.60165,-0.16138,-1.2418,-0.21697,2.0515,-0.15184,0.092875,-0.10677,-0.90825,-0.68271,0.3701,0.51531,-0.62079,0.86033,0.41048,0.72352,0.82871,-0.098714,-0.46587,1.3378,-1.8433,-0.10834,-1.0719,0.29677,-0.093854,-1.1669,0.10603,0.70311,0.86668,-0.06097,-0.18557
0.24378,-0.2533,2.2486,-0.1349,1.0862,-0.81508,0.48176,0.50977,-0.55539,-1.0843,-0.6704,-1.3817,-0.95662,0.96163,0.39254,-1.5754,-0.79236,1.5432,0.038766,-0.2279,-1.2083,0.64995,0.034938,0.1761,-0.18061,3.3882,-0.72062,-0.93796,1.0763,-2.3864,-0.0010553,0.82325,-2.6814,1.3198,-0.021912,0.2606,-1.6339,-0.47933,-1.8102,1.0666,-0.19202,0.22533,2.2926,0.85388,-0.32948,-2.6876,-0.41823,0.80679,0.13887,1.3987,1.5744,-1.6335,0.77537,-0.42587,-0.20531,-0.81464,0.73169,-0.24538,0.066363,0.10818,-0.0063115,-0.17212,-0.58673,-0.76012,-0.06738,-0.34269,-1.3168,2.6087,0.22208,2.2457
-1.1888,0.93174,-1.0051,-1.6427,1.0253,0.19579,-1.0709,1.423,-0.044161,0.2541,-0.35906,-0.18434,-1.1678,2.0905,-0.25188,2.0379,0.8265,-0.22462,-0.32165,1.2165,1.1721,-0.81167,-0.77371,0.025112,-1.245,1.4674,0.75452,-0.010458,0.18863,1.044,-0.29737,1.1123,0.29925,0.096418,1.0289,0.33985,-0.87146,-1.113,-0.0099581,-0.73059,0.1114,-0.34577,0.17255,1.7465,-0.98806,1.1547,0.82456,-3.3761,0.28386,0.26749,0.48355,0.63359,0.41515,-0.5807,1.5781,1.6814,0.146,2.4173,-0.70961,2.5101,-0.414,0.94628,0.77059,0.83526,-0.5716,-0.26395,-1.0334,0.9204,-0.4998,1.2645
1.3882,-0.025737,-0.74961,0.5859,0.14834,-1.071,0.74411,-1.7111,-0.52201,0.48899,-0.36508,0.86429,1.0327,0.87032,-1.1432,-0.47894,0.026635,-0.42494,-0.020938,1.2403,-1.4523,-0.22025,-0.20119,-0.40365,0.57122,-2.2609,-0.64309,-0.14817,-0.30877,0.4183,0.12439,-1.4372,0.75996,-1.2678,-0.68432,-0.18702,-0.72605,-0.71615,-0.8322,-1.5144,0.1851,0.39871,0.50506,-0.49015,-0.28662,-0.02928,-0.0066757,-0.37181,0.15136,-1.0335,0.046607,-0.32132,0.35805,1.4355,0.67058,0.71484,0.87471,-0.10317,-1.2222,2.3723,-0.99186,0.90853,0.72196,0.8522,0.1217,-0.35998,0.39631,0.12699,-0.21682,-0.1759
